,0,1,kmeans_cluster
149,-20.90145,94.08035,1
150,23.7241,28.161312,0
151,3.5821834,39.773285,0
152,17.944296,32.659138,0
153,-11.482602,81.51791,1
154,9.787858,50.50059,0
155,-14.61033,57.619804,1
156,5.1716666,56.416237,0
157,9.553021,60.01447,0
158,-7.9303226,46.990498,0
159,8.975875,39.926228,0
160,4.3841877,45.56248,0
161,-8.49414,44.9815,0
162,11.032937,47.797726,0
163,-0.47863087,31.954767,0
164,-5.543729,72.28873,1
165,30.593534,25.89647,0
166,10.37571,42.410892,0
167,-26.987501,96.48472,1
168,12.454399,22.133034,0
169,-4.8928347,60.896503,1
170,-10.044786,56.95043,1
171,6.75972,44.10794,0
172,5.1290274,48.188427,0
173,5.9060516,32.319798,0
174,17.794851,41.931755,0
175,5.6963425,59.407665,0
176,-21.165651,68.45476,1
177,54.796307,61.455894,0
178,5.5557594,58.01666,0
179,5.8835206,26.086075,0
180,-6.107644,48.780624,0
181,17.864101,28.168907,0
182,9.461319,65.813416,1
183,-21.585663,71.89817,1
184,0.5183853,57.417614,1
185,-7.002581,55.56467,1
186,12.687255,23.441097,0
187,10.039068,33.519806,0
188,-3.3854828,45.532177,0
189,-16.799294,49.048943,1
190,-17.087534,57.612167,1
191,-14.681685,79.8779,1
192,-8.446347,35.30347,0
193,-4.3241367,40.81734,0
194,-9.42825,58.148285,1
195,-6.985273,52.065628,1
196,38.332737,24.36274,0
197,8.781824,40.35104,0
198,5.2105193,44.636024,0
199,4.4301343,39.951355,0
200,25.293926,39.03477,0
201,10.393094,44.028305,0
202,10.804214,27.834064,0
203,9.781393,52.910374,0
204,15.563552,48.186462,0
205,-4.7217293,50.38759,0
206,2.6657076,55.181164,0
207,2.934829,40.18902,0
208,10.870491,35.60622,0
209,-5.308569,31.547216,0
210,-21.880667,78.61027,1
211,-1.0165552,43.71773,0
212,1.3273124,33.020157,0
213,-32.60042,89.83137,1
214,17.333538,33.17957,0
215,-3.0092664,42.225117,0
216,-4.1494713,53.77837,1
217,7.4710217,59.2145,0
218,-2.5781872,48.05503,0
219,22.501806,37.827972,0
220,4.6998606,45.779087,0
221,-5.602971,53.421803,1
222,-0.67312837,34.022057,0
223,-5.7777176,51.27621,0
224,120.54223,63.03783,2
225,-10.922834,96.18349,1
226,-7.0882206,37.115143,0
227,-0.31932098,30.323404,0
228,38.901707,46.301067,0
229,-36.549595,106.47798,1
230,10.675277,48.505825,0
231,5.4533043,29.911324,0
232,-19.789776,70.363464,1
233,-2.203865,54.170246,0
234,1.4346012,38.01549,0
235,33.340584,46.62313,0
236,10.79521,34.937096,0
237,12.146415,31.623823,0
238,-0.5186088,17.503675,0
239,4.970936,52.00353,0
240,-7.013533,44.51295,0
241,-13.760237,50.67761,1
242,-9.682037,68.947815,1
243,19.248798,25.45466,0
244,-8.071586,49.719204,0
245,3.0046391,50.934216,0
246,13.190653,28.323004,0
247,-4.5565257,59.27173,1
248,34.684837,31.73619,0
249,-2.7647629,39.878334,0
250,1.759684,43.302555,0
251,27.867985,36.46638,0
252,-8.489432,50.18017,0
253,-1.9513007,51.511246,0
254,5.0469227,26.467989,0
255,23.73813,34.2293,0
256,5.1106925,32.36912,0
257,-6.254039,71.24235,1
258,-9.054343,57.99941,1
259,0.27040282,63.8928,1
260,17.35092,34.67063,0
261,8.619934,37.294224,0
262,0.9455074,50.60408,0
263,10.986114,50.876328,0
264,38.863808,51.264313,0
265,-11.141137,44.725574,0
266,-3.5455284,57.97949,1
267,-3.6744373,38.704185,0
268,-7.963773,71.72481,1
269,-1.7596501,43.224613,0
270,14.18595,45.357574,0
271,-15.25679,70.94361,1
272,3.2999446,32.578247,0
273,-19.900951,74.88695,1
274,9.370221,40.144226,0
275,1.6215645,34.674206,0
276,10.401319,38.402718,0
277,1.4173139,47.42667,0
278,2.8690178,25.587116,0
279,11.025641,36.596287,0
280,9.584053,33.281704,0
281,-6.02328,96.4097,1
282,7.3472624,41.82783,0
283,11.278935,32.2459,0
284,-2.391606,47.44082,0
285,-8.726178,35.029343,0
286,10.482621,61.655186,0
287,-2.6936097,57.003292,1
288,-16.469028,86.18096,1
289,4.145948,43.100048,0
290,7.0398364,52.325478,0
291,5.576927,29.073174,0
292,3.9166148,45.11212,0
293,22.737022,27.321728,0
294,-0.8563496,43.703156,0
295,3.707431,43.055927,0
296,0.04177609,47.257294,0
297,-4.901227,49.548756,0
298,-28.5886,74.17624,1
299,-5.700256,49.705963,0
300,29.993547,37.699673,0
301,-3.1793284,48.03944,0
302,-2.3128872,43.322834,0
303,3.8956337,61.8968,1
304,-18.146978,60.605145,1
305,-22.277494,75.79026,1
306,129.28728,47.575542,2
307,85.52824,63.70644,2
308,5.87681,40.40224,0
309,-10.940615,58.11978,1
310,8.51661,18.22581,0
311,6.1208935,43.158802,0
312,-43.428852,101.72577,1
313,18.469587,37.23514,0
314,-4.7406473,74.26335,1
315,-12.40693,67.72889,1
316,39.899113,37.17516,0
317,0.13288036,38.78517,0
318,1.7819594,63.611485,1
319,-8.926183,80.09427,1
320,-2.0009997,34.914352,0
321,3.6619916,37.402737,0
322,-10.557346,61.882637,1
323,-10.291018,55.822323,1
324,23.618029,42.68492,0
325,15.953468,31.576168,0
326,-21.667446,91.62161,1
327,2.3540916,68.14008,1
328,1.6200322,54.92989,0
